"","V8517","V8502","V8527","V7552","V8512"
"47231",0,0,0,1,1
"47232",0,0,1,1,1
"47233",1,1,0,1,0
"47234",0,0,0,1,0
"47235",1,1,0,1,1
"47236",0,0,1,0,1
"47237",0,0,1,1,0
"47238",0,0,0,1,1
"47239",0,0,1,0,0
"47240",0,0,1,1,1
"47241",0,0,0,1,1
"47242",0,0,1,1,1
"47243",0,0,1,0,1
"47244",0,0,0,1,1
"47245",0,0,0,1,0
"47246",0,0,1,1,1
"47247",0,0,1,1,1
"47248",0,0,1,1,1
"47249",1,0,0,1,0
"47250",0,0,1,1,1
"47251",0,0,1,1,0
"47252",0,1,0,1,0
"47253",0,1,1,0,0
"47254",0,0,1,1,1
"47255",0,0,0,1,0
"47256",1,1,0,1,0
"47257",1,0,1,1,0
"47258",0,0,1,1,1
"47259",0,1,1,1,0
"47260",0,0,1,1,1
"47261",0,0,1,1,1
"47262",0,1,1,1,0
"47263",0,0,0,1,1
"47264",0,1,0,0,0
"47265",1,1,1,1,0
"47266",0,1,0,1,0
"47267",0,1,1,1,0
"47268",0,0,0,1,0
"47269",0,0,0,1,1
"47270",1,1,1,1,1
"47271",0,0,0,1,1
"47272",0,0,1,0,1
"47273",1,1,0,1,0
"47274",0,0,0,1,0
"47275",0,0,1,1,1
"47276",0,0,1,1,1
"47277",0,0,0,1,1
"47278",0,0,1,1,1
"47279",0,0,0,1,0
"47280",0,0,0,1,1
"47281",0,0,0,1,1
"47282",0,0,1,1,0
"47283",0,1,1,1,0
"47284",0,1,0,1,0
"47285",0,1,0,1,1
"47286",0,0,1,1,1
"47287",0,1,1,1,0
"47288",0,0,1,1,1
"47289",0,0,1,1,1
"47290",0,0,1,1,1
"47291",0,0,1,1,0
"47292",0,0,0,1,1
"47293",1,1,0,1,0
"47294",0,0,1,1,1
"47295",0,0,1,1,1
"47296",0,0,0,1,1
"47297",0,1,0,1,1
"47298",0,0,0,1,1
"47299",0,0,1,1,1
"47300",0,0,0,1,1
"47301",0,0,0,1,1
"47302",0,0,1,1,0
"47303",0,1,0,1,0
"47304",0,0,1,1,0
"47305",0,0,1,1,1
"47306",0,0,1,1,1
"47307",0,1,0,1,0
"47308",0,1,0,1,0
"47309",1,1,0,1,0
"47310",0,0,0,1,1
"47311",0,1,0,1,0
"47312",0,1,1,1,0
"47313",0,0,1,1,1
"47314",0,0,1,0,1
"47315",1,0,0,1,1
"47316",0,0,1,0,1
"47317",0,0,0,1,1
"47318",0,1,1,1,0
"47319",1,1,0,1,1
"47320",1,0,1,1,1
"47321",0,0,0,0,1
"47322",0,0,1,1,1
"47323",1,1,1,1,1
"47324",0,1,1,1,1
"47325",0,1,0,1,0
"47326",0,0,1,0,0
"47327",1,0,0,1,1
"47328",0,0,1,1,1
"47329",0,0,1,1,0
"47330",0,0,1,0,1
"47331",0,1,1,1,0
"47332",0,0,1,1,0
"47333",0,0,1,1,0
"47334",0,0,1,1,1
"47335",0,0,1,1,1
"47336",0,0,1,0,1
"47337",0,0,1,1,0
"47338",0,0,1,1,1
"47339",0,0,1,0,1
"47340",0,1,1,1,1
"47341",0,1,0,0,1
"47342",0,0,0,1,0
"47343",0,0,1,1,1
"47344",0,0,1,1,1
"47345",0,0,1,1,1
"47346",0,1,1,1,0
"47347",0,0,1,1,1
"47348",0,0,1,0,0
"47349",0,0,1,0,1
"47350",0,1,0,1,0
"47351",0,0,1,1,0
"47352",1,0,0,1,0
"47353",0,0,1,0,1
"47354",0,0,1,1,1
"47355",1,1,0,1,0
"47356",0,1,1,1,0
"47357",0,0,1,1,1
"47358",0,0,0,1,1
"47359",0,0,0,1,0
"47360",0,0,1,1,1
"47361",1,0,0,1,1
"47362",0,0,1,0,1
"47363",0,0,1,0,1
"47364",0,1,1,1,0
"47365",0,0,1,0,1
"47366",0,0,1,1,1
"47367",0,0,0,1,0
"47368",0,0,1,1,1
"47369",0,0,0,1,1
"47370",0,0,1,1,1
"47371",0,0,1,1,1
"47372",0,1,0,1,1
"47373",0,0,0,1,0
"47374",0,1,0,1,0
"47375",0,0,1,1,1
"47376",0,0,1,1,1
"47377",0,1,1,1,0
"47378",0,0,0,0,1
"47379",0,0,1,1,1
"47380",1,0,1,1,1
"47381",0,1,1,1,1
"47382",0,1,1,0,0
"47383",0,0,0,1,0
"47384",1,1,0,1,0
"47385",0,0,0,0,1
"47386",0,0,1,1,1
"47387",0,0,0,1,0
"47388",0,1,0,1,0
"47389",1,1,1,1,0
"47390",0,0,1,1,0
"47391",0,0,0,1,0
"47392",0,1,0,1,0
"47393",0,0,1,0,1
"47394",0,0,0,1,0
"47395",0,0,1,1,1
"47396",0,0,1,0,1
"47397",0,0,0,1,1
"47398",0,0,1,1,1
"47399",0,1,0,1,1
"47400",0,0,1,0,1
"47401",1,0,1,0,1
"47402",0,0,1,1,1
"47403",0,0,1,0,1
"47404",0,0,1,1,1
"47405",0,0,0,0,1
"47406",0,1,1,1,1
"47407",0,0,1,0,1
"47408",0,0,1,1,1
"47409",0,0,0,0,0
"47410",0,1,1,1,1
"47411",0,0,1,0,1
"47412",0,0,1,1,1
"47413",0,0,1,1,1
"47414",1,1,0,1,1
"47415",0,0,0,1,0
"47416",0,1,0,1,1
"47417",0,0,1,0,1
"47418",0,0,1,1,1
"47419",1,0,1,1,1
"47420",0,1,0,1,1
"47421",1,0,0,1,1
"47422",0,0,0,1,1
"47423",0,0,1,1,0
"47424",0,0,1,1,1
"47425",0,0,0,1,0
"47426",0,0,1,1,1
"47427",0,0,1,1,0
"47428",0,0,1,1,1
"47429",0,0,0,0,1
"47430",0,0,1,1,1
"47431",0,0,1,1,0
"47432",0,0,1,1,1
"47433",0,1,1,1,1
"47434",1,0,0,1,1
"47435",0,0,1,1,1
"47436",0,1,0,1,1
"47437",0,0,1,1,1
"47438",0,0,1,1,1
"47439",0,1,0,0,1
"47440",0,0,1,0,1
"47441",0,1,1,0,0
"47442",0,0,1,1,1
"47443",0,0,0,1,0
"47444",0,0,1,1,1
"47445",1,1,0,1,1
"47446",1,0,1,1,0
"47447",0,0,0,1,1
"47448",0,0,0,1,1
"47449",0,0,1,1,1
"47450",0,0,1,1,1
"47451",0,1,0,1,1
"47452",0,0,1,1,1
"47453",0,0,1,1,1
"47454",1,0,0,1,1
"47455",0,0,1,1,0
"47456",0,0,1,0,1
"47457",0,0,1,1,0
"47458",0,0,1,0,1
"47459",0,0,0,1,0
"47460",1,0,0,1,0
"47461",0,0,1,1,1
"47462",0,0,0,1,1
"47463",0,0,1,1,1
"47464",0,0,0,1,1
"47465",0,0,0,1,1
"47466",0,1,0,1,0
"47467",0,1,0,1,0
"47468",1,0,0,1,0
"47469",0,0,1,1,1
"47470",1,0,1,1,1
"47471",0,0,0,1,1
"47472",1,0,1,1,0
"47473",0,0,1,1,0
"47474",0,1,0,1,0
"47475",0,1,0,0,0
"47476",0,0,1,1,1
"47477",0,0,0,1,1
"47478",0,0,1,0,1
"47479",0,0,1,1,1
"47480",0,0,1,1,1
"47481",0,0,1,0,1
"47482",0,0,0,0,1
"47483",0,0,1,1,1
"47484",0,0,1,1,1
"47485",0,0,0,1,1
"47486",0,0,1,1,1
"47487",0,0,1,1,0
"47488",0,0,1,1,1
"47489",0,0,0,1,0
"47490",0,0,0,1,1
"47491",0,0,1,1,1
"47492",0,1,0,1,1
"47493",0,0,1,1,1
"47494",0,0,1,0,1
"47495",1,0,0,1,1
"47496",1,1,0,1,1
"47497",0,1,1,0,1
"47498",0,0,0,1,0
"47499",0,0,1,1,1
"47500",0,0,0,0,0
"47501",0,0,1,1,1
"47502",1,0,1,1,1
"47503",0,1,1,1,0
"47504",0,0,1,1,1
"47505",0,0,1,0,1
"47506",0,0,0,1,1
"47507",0,1,0,1,0
"47508",0,0,1,1,1
"47509",0,0,1,1,1
"47510",0,0,1,1,0
"47511",0,1,0,1,1
"47512",0,0,1,0,1
"47513",0,0,1,1,1
"47514",0,1,0,1,0
"47515",0,1,0,1,1
"47516",0,0,1,1,1
"47517",0,1,0,1,1
"47518",0,1,0,1,0
"47519",0,1,0,1,0
"47520",0,0,1,0,1
"47521",0,0,1,0,1
"47522",0,0,0,1,1
"47523",0,0,1,1,0
"47524",0,0,1,0,1
"47525",0,1,1,1,0
"47526",1,0,1,1,1
"47527",0,0,1,1,1
"47528",0,0,1,0,1
"47529",0,1,1,1,1
"47530",0,0,0,1,1
"47531",1,1,0,1,1
"47532",0,0,1,1,1
"47533",0,0,0,1,1
"47534",0,1,1,1,0
"47535",0,1,0,1,0
"47536",0,0,1,1,1
"47537",0,0,1,1,1
"47538",0,1,0,1,1
"47539",0,0,1,0,0
"47540",0,1,1,1,0
"47541",0,0,1,1,1
"47542",0,0,1,1,1
"47543",0,1,1,1,0
"47544",1,0,1,0,1
"47545",0,1,1,0,1
"47546",0,0,0,1,1
"47547",0,1,1,1,0
"47548",0,0,1,1,1
"47549",0,0,0,1,0
"47550",0,0,1,1,1
"47551",0,0,1,0,0
"47552",0,1,0,1,0
"47553",0,0,0,1,1
"47554",0,0,1,0,1
"47555",0,1,1,1,0
"47556",1,0,0,1,0
"47557",1,1,0,1,0
"47558",0,0,0,0,0
"47559",0,1,1,1,0
"47560",0,0,1,0,1
"47561",0,1,0,1,1
"47562",0,1,1,1,0
"47563",0,0,0,1,1
"47564",0,1,0,1,0
"47565",0,0,1,1,1
"47566",0,0,1,1,1
"47567",0,0,1,0,1
"47568",0,0,0,1,1
"47569",0,0,1,1,1
"47570",0,0,0,0,1
"47571",0,0,1,1,1
"47572",0,0,1,1,0
"47573",0,0,1,1,0
"47574",0,1,1,1,1
"47575",0,0,1,1,0
"47576",0,0,0,1,0
"47577",1,1,1,1,1
"47578",1,0,1,1,1
"47579",0,0,1,1,0
"47580",0,1,0,1,0
"47581",0,0,1,1,1
"47582",0,0,1,0,1
"47583",0,0,1,0,1
"47584",0,1,1,1,0
"47585",0,0,1,1,1
"47586",0,0,1,1,1
"47587",0,1,1,1,0
"47588",0,0,0,1,0
"47589",0,0,1,1,1
"47590",0,0,0,1,0
"47591",0,0,1,1,1
"47592",0,0,0,0,0
"47593",0,0,0,1,0
"47594",0,0,0,1,1
"47595",0,0,1,0,1
"47596",0,0,1,1,1
"47597",0,0,1,0,1
"47598",0,1,0,1,1
"47599",0,0,0,1,1
"47600",0,0,1,0,1
"47601",1,1,1,1,0
"47602",0,0,0,1,0
"47603",0,1,1,0,0
"47604",0,0,1,1,1
"47605",0,1,0,1,0
"47606",0,0,0,1,1
"47607",0,0,0,1,1
"47608",0,0,1,0,1
"47609",0,0,0,1,0
"47610",0,0,0,1,1
"47611",0,1,0,1,0
"47612",0,0,0,1,0
"47613",0,0,1,0,1
"47614",0,0,1,1,1
"47615",0,0,0,1,1
"47616",0,0,1,1,1
"47617",0,0,0,1,1
"47618",0,1,0,1,1
"47619",1,0,1,1,0
"47620",0,0,1,1,0
"47621",0,0,0,0,1
"47622",0,1,1,1,0
"47623",0,1,0,1,0
"47624",1,0,0,1,1
"47625",0,1,0,0,0
"47626",0,1,0,1,0
"47627",0,1,0,1,0
"47628",0,1,0,1,1
"47629",0,0,1,1,1
"47630",0,1,1,1,1
"47631",0,0,1,1,1
"47632",0,0,0,0,1
"47633",0,0,1,1,1
"47634",0,0,0,1,1
"47635",0,0,0,1,1
"47636",0,0,1,1,1
"47637",0,0,1,1,1
"47638",1,0,1,1,1
"47639",0,0,0,1,1
"47640",0,0,1,0,1
"47641",0,0,1,1,0
"47642",0,1,1,1,1
"47643",0,0,0,1,1
"47644",0,0,0,1,1
"47645",0,1,1,1,0
"47646",0,0,1,1,1
"47647",0,0,1,0,0
"47648",0,1,0,1,1
"47649",0,0,1,1,0
"47650",0,0,1,1,0
"47651",0,1,0,1,0
"47652",0,0,1,1,1
"47653",0,0,1,0,0
"47654",0,1,1,1,0
"47655",0,0,0,1,0
"47656",0,0,1,1,1
"47657",0,0,1,0,1
"47658",0,0,1,1,0
"47659",0,0,1,1,0
"47660",0,1,0,1,0
"47661",0,0,0,0,1
"47662",1,1,0,1,0
"47663",0,0,1,1,1
"47664",0,0,1,1,1
"47665",0,1,1,1,0
"47666",1,1,1,1,1
"47667",0,0,0,1,1
"47668",0,1,1,1,0
"47669",0,0,1,0,1
"47670",0,0,1,0,1
"47671",1,1,0,1,0
"47672",0,0,0,1,1
"47673",0,0,1,1,1
"47674",0,0,1,1,0
"47675",0,0,0,0,1
"47676",0,0,0,1,1
"47677",0,0,0,1,0
"47678",0,0,1,1,1
"47679",0,0,0,1,1
"47680",0,0,1,1,1
"47681",0,0,1,1,1
"47682",0,0,0,1,0
"47683",0,0,0,0,0
"47684",1,1,1,1,0
"47685",0,0,0,1,1
"47686",0,0,0,1,1
"47687",0,0,1,1,1
"47688",0,0,1,0,1
"47689",0,1,0,0,0
"47690",1,0,0,1,0
"47691",0,0,1,1,1
"47692",0,1,0,0,0
"47693",0,0,0,1,1
"47694",0,0,1,0,1
"47695",0,0,0,1,0
"47696",0,0,0,1,1
"47697",0,1,0,1,1
"47698",0,0,0,1,1
"47699",1,0,0,1,1
"47700",0,1,1,1,1
"47701",0,0,0,1,1
"47702",0,0,1,1,0
"47703",0,0,0,1,0
"47704",0,0,1,1,1
"47705",0,0,1,0,1
"47706",0,0,1,0,0
"47707",0,1,1,1,0
"47708",0,0,0,1,1
"47709",0,0,0,1,1
"47710",0,0,1,0,0
"47711",1,0,1,1,0
"47712",0,0,1,1,1
"47713",0,0,1,1,1
"47714",0,0,0,1,1
"47715",0,1,0,1,0
"47716",0,1,1,1,1
"47717",0,0,0,0,1
"47718",0,0,1,0,1
"47719",0,0,1,1,1
"47720",1,1,0,1,0
"47721",0,1,1,0,0
"47722",0,0,1,1,0
"47723",0,0,1,1,1
"47724",0,1,0,1,0
"47725",0,0,0,1,1
"47726",0,0,1,1,0
"47727",0,1,1,1,1
"47728",0,1,1,1,1
"47729",0,0,0,1,0
"47730",0,0,1,1,1
"47731",0,1,0,1,0
"47732",0,0,0,1,1
"47733",0,1,0,1,0
"47734",0,0,1,1,0
"47735",0,1,0,0,0
"47736",0,0,1,1,0
"47737",0,0,1,1,1
"47738",1,0,0,1,1
"47739",0,1,1,1,1
"47740",0,0,1,0,1
"47741",1,0,1,1,1
"47742",0,0,1,1,1
"47743",0,0,1,1,1
"47744",0,0,1,1,0
"47745",0,0,1,1,1
"47746",0,0,1,1,1
"47747",1,1,0,1,1
"47748",1,0,1,1,1
"47749",0,0,1,0,1
"47750",1,0,0,1,1
"47751",1,0,0,1,1
"47752",0,0,1,1,1
"47753",0,0,1,1,1
"47754",0,0,1,1,1
"47755",0,0,1,1,0
"47756",1,0,0,1,0
"47757",0,0,0,1,1
"47758",1,0,0,1,1
"47759",0,1,1,1,1
"47760",0,0,1,1,0
"47761",0,0,0,1,0
"47762",0,0,0,0,1
"47763",1,0,1,1,1
"47764",0,0,1,1,0
"47765",0,0,1,1,0
"47766",0,0,1,0,1
"47767",0,0,1,1,1
"47768",0,1,1,1,0
"47769",0,0,1,0,1
"47770",0,1,1,1,0
"47771",0,0,1,1,1
"47772",0,0,0,1,1
"47773",0,0,1,1,1
"47774",1,1,0,1,1
"47775",0,0,0,1,1
"47776",0,1,0,0,1
"47777",1,1,1,1,0
"47778",0,1,0,1,1
"47779",0,0,1,1,1
"47780",0,0,1,1,0
"47781",0,1,0,1,0
"47782",0,0,0,1,1
"47783",0,0,0,0,0
"47784",0,0,1,1,0
"47785",0,0,0,1,1
"47786",0,0,0,0,0
"47787",1,1,0,1,0
"47788",0,0,1,0,1
"47789",0,0,1,1,0
"47790",0,0,1,1,1
"47791",0,0,1,1,1
"47792",0,0,1,1,0
"47793",0,0,0,1,0
"47794",0,0,1,1,1
"47795",0,0,0,1,1
"47796",0,0,0,0,1
"47797",0,0,1,1,1
"47798",0,0,1,0,0
"47799",0,0,1,1,1
"47800",0,0,1,1,1
"47801",0,0,1,0,1
"47802",0,0,1,1,0
"47803",0,1,1,1,1
"47804",0,0,1,1,1
"47805",0,0,1,1,1
"47806",0,0,0,0,0
"47807",0,0,0,1,0
"47808",0,0,1,1,1
"47809",0,1,0,1,0
"47810",0,1,1,0,0
"47811",0,0,0,1,1
"47812",0,0,1,1,1
"47813",0,0,1,1,1
"47814",0,0,1,1,0
"47815",0,0,1,1,1
"47816",0,0,0,1,0
"47817",0,1,1,1,0
"47818",1,0,1,1,1
"47819",0,0,1,1,1
"47820",0,0,1,1,1
"47821",0,1,0,1,0
"47822",0,0,1,0,1
"47823",1,1,0,1,0
"47824",0,1,0,1,1
"47825",0,1,1,1,0
"47826",0,0,0,1,1
"47827",0,0,1,1,1
"47828",0,0,0,1,1
"47829",0,0,1,1,1
"47830",0,0,0,0,1
"47831",0,0,0,1,1
"47832",1,0,1,1,0
"47833",0,1,1,1,1
"47834",1,0,1,1,1
"47835",0,1,1,1,0
"47836",0,1,1,1,0
"47837",0,0,1,1,1
"47838",0,0,1,1,0
"47839",0,0,0,1,1
"47840",0,0,0,0,1
"47841",0,1,1,1,0
"47842",0,0,1,0,1
"47843",0,0,0,1,1
"47844",0,0,0,1,1
"47845",0,0,1,1,1
"47846",0,0,1,1,1
"47847",1,0,1,1,0
"47848",0,0,0,1,0
"47849",0,0,0,1,1
"47850",0,0,1,0,1
"47851",0,0,1,1,0
"47852",0,0,1,0,1
"47853",0,0,1,1,0
"47854",0,0,0,1,1
"47855",0,0,1,1,1
"47856",0,1,1,0,0
"47857",1,0,1,1,1
"47858",0,0,1,0,1
"47859",0,0,1,1,1
"47860",0,0,1,0,1
"47861",0,0,1,1,1
"47862",0,0,1,0,0
"47863",0,0,0,1,1
"47864",0,1,0,0,0
"47865",0,1,0,1,0
"47866",0,0,1,1,0
"47867",0,0,1,1,0
"47868",1,0,0,1,0
"47869",0,0,0,1,1
"47870",1,0,1,1,0
"47871",0,1,1,1,1
"47872",1,1,0,1,1
"47873",0,0,1,1,1
"47874",0,0,1,0,1
"47875",0,1,0,1,0
"47876",0,1,0,1,0
"47877",0,1,1,1,0
"47878",0,0,1,1,1
"47879",0,0,0,1,1
"47880",0,0,1,1,0
"47881",0,1,0,1,1
"47882",0,1,0,1,0
"47883",0,1,0,1,0
"47884",0,0,0,1,1
"47885",0,0,1,0,0
"47886",0,0,1,1,1
"47887",0,0,1,1,1
"47888",0,1,1,1,1
"47889",0,0,1,1,0
"47890",0,0,1,0,1
"47891",0,0,0,1,0
"47892",0,0,1,1,1
"47893",1,1,1,1,1
"47894",0,1,0,0,0
"47895",0,0,0,1,1
"47896",0,0,1,1,1
"47897",1,1,1,1,0
"47898",0,1,0,0,1
"47899",0,1,0,1,1
"47900",0,1,1,0,1
"47901",0,1,1,0,1
"47902",0,0,1,1,1
"47903",0,0,1,1,1
"47904",0,0,1,1,1
"47905",0,0,1,1,1
"47906",0,0,0,1,1
"47907",0,0,1,1,1
"47908",0,1,0,0,0
"47909",0,0,1,1,1
"47910",0,1,0,0,0
"47911",0,0,0,1,0
"47912",0,0,1,1,1
"47913",0,1,1,1,0
"47914",0,0,0,1,0
"47915",0,0,0,0,0
"47916",0,0,1,1,1
"47917",0,0,1,1,1
"47918",0,1,0,1,0
"47919",0,0,0,1,1
"47920",0,0,1,0,1
"47921",1,0,0,1,0
"47922",0,0,1,1,0
"47923",0,1,1,1,0
"47924",0,1,1,1,0
"47925",0,1,1,1,0
"47926",0,1,1,0,1
"47927",0,1,0,1,0
"47928",1,1,1,1,1
"47929",0,0,1,1,0
"47930",0,1,0,0,0
"47931",0,0,0,1,1
"47932",0,0,1,1,1
"47933",0,0,1,1,1
"47934",0,1,1,1,0
"47935",0,0,1,1,0
"47936",0,0,1,1,1
"47937",0,0,1,1,1
"47938",0,0,1,1,1
"47939",0,1,1,1,0
"47940",0,0,1,1,1
"47941",0,0,1,1,1
"47942",0,0,0,1,1
"47943",0,0,1,1,1
"47944",0,0,1,1,1
"47945",0,0,1,0,1
"47946",0,0,1,1,1
"47947",0,0,1,1,1
"47948",0,1,1,1,0
"47949",0,0,1,1,0
"47950",0,1,1,0,1
"47951",0,1,1,1,0
"47952",0,0,1,0,1
"47953",1,0,1,1,1
"47954",0,0,1,1,1
"47955",0,1,0,1,0
"47956",0,0,1,1,1
"47957",0,0,1,1,1
"47958",0,0,1,1,1
"47959",0,0,0,1,1
"47960",0,0,0,1,1
"47961",0,0,1,1,1
"47962",1,1,1,1,1
"47963",0,0,1,0,0
"47964",0,1,1,1,1
"47965",1,1,1,1,1
"47966",0,0,0,1,0
"47967",0,0,1,1,1
"47968",0,0,0,0,0
"47969",0,0,1,1,1
"47970",0,0,0,1,1
"47971",0,0,0,1,1
"47972",0,0,1,1,0
"47973",0,0,1,1,1
"47974",0,0,0,1,1
"47975",0,0,0,1,0
"47976",0,0,1,1,1
"47977",0,0,0,1,1
"47978",0,1,0,1,1
"47979",0,0,1,0,0
"47980",0,0,1,0,0
"47981",0,0,1,1,1
"47982",0,0,1,1,1
"47983",0,0,0,1,0
"47984",0,0,0,1,1
"47985",0,0,1,1,0
"47986",0,0,1,1,1
"47987",0,1,0,1,0
"47988",0,0,1,1,1
"47989",1,0,0,1,0
"47990",0,1,1,1,0
"47991",0,0,1,0,1
"47992",0,1,0,1,1
"47993",0,0,0,1,1
"47994",0,0,1,1,1
"47995",0,1,0,0,0
"47996",0,0,1,0,1
"47997",0,0,0,1,0
"47998",0,1,1,1,1
"47999",0,1,0,1,1
"48000",0,1,1,1,0
"48001",0,1,1,1,0
"48002",0,1,0,1,0
"48003",0,0,1,1,0
"48004",0,0,1,1,1
"48005",0,0,1,1,0
"48006",1,1,0,1,0
"48007",0,0,0,1,1
"48008",0,0,1,0,0
"48009",1,0,1,1,1
"48010",0,0,1,1,0
"48011",0,1,0,1,0
"48012",0,0,1,1,0
"48013",0,0,1,1,1
"48014",0,0,1,0,1
"48015",0,0,0,1,1
"48016",0,1,1,1,0
"48017",1,0,1,1,1
"48018",1,1,0,0,0
"48019",0,0,1,1,0
"48020",0,1,1,1,1
"48021",0,1,0,1,1
"48022",0,0,1,1,1
"48023",0,0,1,1,1
"48024",0,0,1,1,1
"48025",0,0,1,1,1
"48026",0,0,1,1,1
"48027",1,1,0,1,0
"48028",0,0,1,1,1
"48029",0,0,1,1,1
"48030",0,1,0,1,0
"48031",0,0,1,1,1
"48032",0,0,1,1,1
"48033",1,0,0,0,1
"48034",0,0,1,1,1
"48035",0,0,0,1,1
"48036",1,0,1,1,1
"48037",0,0,0,0,0
"48038",0,1,1,1,0
"48039",0,0,1,0,1
"48040",0,0,1,0,0
"48041",0,0,0,1,0
"48042",0,0,0,0,1
"48043",1,0,1,1,0
"48044",0,0,0,1,1
"48045",1,0,1,1,1
"48046",0,0,1,1,1
"48047",0,0,1,1,0
"48048",0,0,0,1,1
"48049",0,1,1,1,1
"48050",0,0,1,1,1
"48051",0,0,1,1,1
"48052",1,1,1,1,1
"48053",1,1,0,1,0
"48054",0,0,0,0,1
"48055",0,0,1,0,1
"48056",0,0,1,1,0
"48057",0,0,1,1,1
"48058",1,1,1,1,1
"48059",0,0,1,1,1
"48060",0,0,1,1,1
"48061",0,1,1,0,1
"48062",0,1,1,1,0
"48063",1,1,1,1,0
"48064",1,0,0,1,1
"48065",1,1,0,1,1
"48066",0,0,0,1,1
"48067",0,0,0,1,1
"48068",0,1,1,1,0
"48069",0,1,1,1,0
"48070",0,0,1,1,1
"48071",0,1,0,1,0
"48072",0,0,1,0,1
"48073",0,1,0,0,0
"48074",0,0,1,1,1
"48075",0,0,1,1,0
"48076",0,0,1,1,1
"48077",1,0,0,1,0
"48078",0,1,0,0,0
"48079",0,0,1,1,1
"48080",0,0,0,1,1
"48081",1,0,1,1,1
"48082",0,0,0,0,0
"48083",0,1,0,1,1
"48084",0,0,1,1,1
"48085",0,0,0,1,0
"48086",0,0,0,1,1
"48087",0,0,0,1,0
"48088",1,0,1,1,1
"48089",0,1,1,0,1
"48090",0,1,0,0,0
"48091",0,0,1,1,1
"48092",0,0,1,1,1
"48093",0,0,1,1,1
"48094",0,0,1,0,1
"48095",0,0,1,1,0
"48096",0,0,0,0,1
"48097",0,0,1,1,0
"48098",0,1,1,1,0
"48099",0,0,0,1,0
"48100",0,1,0,1,1
"48101",0,0,0,1,1
"48102",0,1,1,0,1
"48103",0,0,1,1,1
"48104",0,0,1,1,1
"48105",0,1,1,1,0
"48106",0,0,1,1,1
"48107",0,0,0,1,1
"48108",0,0,0,1,1
"48109",1,0,1,1,1
"48110",0,0,0,1,1
"48111",1,1,1,1,0
"48112",0,0,1,1,1
"48113",0,0,0,1,1
"48114",1,1,1,1,1
"48115",1,0,1,1,1
"48116",0,0,1,1,1
"48117",0,0,1,1,1
"48118",0,0,0,1,0
"48119",0,0,1,1,1
"48120",0,1,1,1,0
"48121",0,1,1,1,0
"48122",0,0,1,1,1
"48123",0,0,1,1,1
"48124",0,0,1,0,1
"48125",0,0,0,0,1
"48126",0,0,1,1,1
"48127",0,1,1,1,1
"48128",0,0,1,0,1
"48129",0,1,0,1,1
"48130",0,0,1,0,1
"48131",0,1,0,0,0
"48132",0,1,1,1,0
"48133",0,0,1,1,1
"48134",0,0,1,1,1
"48135",0,0,1,0,1
"48136",0,0,1,1,0
"48137",0,1,1,1,0
"48138",0,0,0,1,0
"48139",0,1,0,1,1
"48140",0,0,1,0,1
"48141",1,0,1,1,1
"48142",0,0,0,1,1
"48143",0,0,0,1,1
"48144",0,0,0,0,0
"48145",0,0,1,1,1
"48146",0,1,1,1,0
"48147",0,1,0,1,0
"48148",0,0,0,1,1
"48149",0,0,1,1,1
"48150",0,0,0,0,1
"48151",0,0,0,1,1
"48152",0,0,1,1,1
"48153",0,1,0,1,1
"48154",1,1,1,1,0
"48155",0,0,0,1,1
"48156",0,0,1,1,1
"48157",1,1,1,1,0
"48158",0,1,1,1,0
"48159",0,0,1,1,1
"48160",0,0,0,1,1
"48161",0,0,1,1,1
"48162",0,1,0,0,1
"48163",1,1,0,1,0
"48164",0,0,1,1,1
"48165",0,1,0,1,0
"48166",0,0,1,0,1
"48167",0,1,1,1,1
"48168",0,0,0,1,1
"48169",0,1,1,1,0
"48170",0,0,0,1,0
"48171",0,0,1,1,0
"48172",0,0,1,1,1
"48173",0,0,0,1,1
"48174",0,0,0,1,0
"48175",0,0,0,1,0
"48176",0,0,1,1,1
"48177",1,0,1,1,1
"48178",0,0,1,1,1
"48179",0,0,1,1,1
"48180",0,0,1,0,0
"48181",0,0,0,0,0
"48182",0,0,0,0,0
"48183",0,1,1,1,0
"48184",1,0,1,1,0
"48185",0,0,1,0,1
"48186",0,0,1,0,1
"48187",0,0,1,1,1
"48188",0,0,1,0,0
"48189",1,1,1,1,0
"48190",1,0,1,1,0
"48191",0,0,1,1,1
"48192",1,0,1,1,1
"48193",1,0,1,1,0
"48194",0,0,0,1,1
"48195",0,0,1,0,1
"48196",0,0,1,1,1
"48197",0,0,1,1,1
"48198",0,0,1,0,1
"48199",0,0,1,0,1
"48200",0,0,1,1,0
"48201",0,0,1,1,0
"48202",0,0,1,1,1
"48203",0,1,1,1,1
"48204",0,0,1,1,1
"48205",0,1,1,1,0
"48206",0,1,1,1,1
"48207",0,0,1,1,1
"48208",0,0,1,0,1
"48209",0,0,0,1,1
"48210",0,0,1,1,1
"48211",0,0,1,1,1
"48212",1,1,0,1,0
"48213",0,0,1,1,1
"48214",0,0,0,1,0
"48215",0,0,1,1,1
"48216",0,0,1,1,1
"48217",0,0,0,0,1
"48218",1,0,0,1,1
"48219",0,0,0,1,1
"48220",0,0,1,1,1
"48221",0,0,1,1,1
"48222",1,1,1,1,1
"48223",0,0,1,1,0
"48224",0,1,1,1,0
"48225",0,0,0,1,1
"48226",0,0,1,0,1
"48227",0,1,1,1,0
"48228",0,0,0,1,1
